0.401,5.99998e+07,103.455,92.3984,2.26529
0.402,5.99998e+07,103.49,92.4049,2.27117
0.403,5.99998e+07,103.524,92.4115,2.27705
0.404,5.99998e+07,103.559,92.418,2.28292
0.405,5.99998e+07,103.594,92.4246,2.28881
0.406,5.99998e+07,103.628,92.4311,2.29469
0.407,5.99998e+07,103.663,92.4377,2.30057
0.408,5.99998e+07,103.697,92.4443,2.30645
0.409,5.99998e+07,103.732,92.4508,2.31234
0.41,5.99998e+07,103.767,92.4574,2.31823
0.411,5.99998e+07,103.801,92.464,2.32411
0.412,5.99998e+07,103.836,92.4705,2.33
0.413,5.99998e+07,103.871,92.4771,2.33589
0.414,5.99998e+07,103.905,92.4837,2.34179
0.415,5.99998e+07,103.94,92.4903,2.34768
0.416,5.99998e+07,103.975,92.4969,2.35357
0.417,5.99998e+07,104.009,92.5034,2.35947
0.418,5.99998e+07,104.044,92.51,2.36536
0.419,5.99998e+07,104.079,92.5166,2.37126
0.42,5.99998e+07,104.113,92.5232,2.37716
0.421,5.99998e+07,104.148,92.5298,2.38306
0.422,5.99998e+07,104.183,92.5364,2.38896
0.423,5.99998e+07,104.217,92.543,2.39487
0.424,5.99998e+07,104.252,92.5496,2.40077
0.425,5.99998e+07,104.287,92.5562,2.40668
0.426,5.99998e+07,104.322,92.5629,2.41258
0.427,5.99998e+07,104.356,92.5695,2.41849
0.428,5.99998e+07,104.391,92.5761,2.4244
0.429,5.99998e+07,104.426,92.5827,2.43031
0.43,5.99998e+07,104.461,92.5893,2.43622
0.431,5.99998e+07,104.495,92.596,2.44213
0.432,5.99998e+07,104.53,92.6026,2.44805
0.433,5.99998e+07,104.565,92.6092,2.45396
0.434,5.99998e+07,104.6,92.6159,2.45988
0.435,5.99998e+07,104.634,92.6225,2.4658
0.436,5.99998e+07,104.669,92.6291,2.47172
0.437,5.99998e+07,104.704,92.6358,2.47764
0.438,5.99998e+07,104.739,92.6424,2.48356
0.439,5.99998e+07,104.774,92.6491,2.48948
0.44,5.99998e+07,104.808,92.6557,2.4954
0.441,5.99998e+07,104.843,92.6624,2.50133
0.442,5.99998e+07,104.878,92.6691,2.50726
0.443,5.99998e+07,104.913,92.6757,2.51318
0.444,5.99998e+07,104.948,92.6824,2.51911
0.445,5.99998e+07,104.982,92.6891,2.52504
0.446,5.99998e+07,105.017,92.6957,2.53097
0.447,5.99998e+07,105.052,92.7024,2.53691
0.448,5.99998e+07,105.087,92.7091,2.54284
0.449,5.99998e+07,105.122,92.7158,2.54878
0.45,5.99998e+07,105.157,92.7224,2.55471
0.451,5.99998e+07,105.192,92.7291,2.56065
0.452,5.99998e+07,105.226,92.7358,2.56659
0.453,5.99998e+07,105.261,92.7425,2.57253
0.454,5.99998e+07,105.296,92.7492,2.57847
0.455,5.99998e+07,105.331,92.7559,2.58441
0.456,5.99998e+07,105.366,92.7626,2.59036
0.457,5.99998e+07,105.401,92.7693,2.5963
